"scenario","rho","replication_id","method","method_family","tuning","beta","tau","epsilon0","qmax","q0_constraint_active","stage","tv","fkl","rkl","mean_h_error","q0","cexp","clist","klist","keff","active_nonfallback","n_kernels","objective","kkt_residual","optimizer_status","optimizer_iterations","objective_change","min_alpha_empirical","floor_q_mass","floor_active_q_mass","delta_a","active_floored_kernels","max_active_reciprocal_uncertainty","final_mass_mode","runtime_sec"
"one_representative",0.7,3,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0326164044499462,0.00675123727322522,0.00572939399839956,1.66533453693773e-15,0.001,5.72500000958554,177.378012921031,25,6.91365204425583,25,31,0.118887662548513,0.105891195670195,"max_iter_reached",120,0.000125788742063745,0.0458888888888889,0,0,0,0,-Inf,"unfloored empirical",0.170000000000073
"one_representative",0.7,3,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0218606552519262,0.00304816145460696,0.00263121496958112,1.4432899320127e-15,0.001,5.21916097840463,122.302410336825,20,5.14329201625658,20,21,0.105282865434622,0.0718529877104825,"max_iter_reached",120,0.000159160968337083,0.125055555555556,0,0,0,0,-Inf,"unfloored empirical",0.1099999999999
"one_representative",0.9,1,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0509751295929935,0.0295737821468838,0.0185854709807501,1.55431223447522e-15,0.00938341469092558,6.55088606329792,158.147771887349,23,6.91520501277568,23,31,0.158275898819416,0.108661403256483,"max_iter_reached",120,5.65798075017054e-05,0.0513888888888889,0,0,0,0,-Inf,"unfloored empirical",0.220000000000027
"one_representative",0.9,1,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0167290656557794,0.00178529548747863,0.00162332617448428,2.66453525910038e-15,0.001,5.20667900850392,122.302410336825,20,8.04224720326495,20,21,0.103494261876367,0.0786425319749455,"max_iter_reached",120,0.000135613570465251,0.837444444444443,0,0,0,0,-Inf,"unfloored empirical",0.169999999999845
"one_representative",0.9,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0936792939993903,0.0536509110800119,0.0377043923193309,3.88578058618805e-15,0.0708475817058912,7.44901288342933,124.072169303143,18,6.03580327510068,18,31,0.200443394169721,0.21180730673734,"max_iter_reached",120,3.46999818949811e-05,0.0218888888888889,0,0,0,0,-Inf,"unfloored empirical",0.440000000000055
"one_representative",0.9,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0155518487234772,0.00245939981611858,0.00192864284257703,7.32747196252603e-15,0.001,5.22092479929733,108.072169303143,18,5.46150792191854,18,21,0.104754838079626,0.0860705879761983,"max_iter_reached",120,0.000152318458114545,0.539111111111112,0,0,0,0,-Inf,"unfloored empirical",0.339999999999918
"one_representative",0.9,3,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0815345632125298,0.0500852570830531,0.0334535134201835,3.44169137633799e-15,0.0516665962444576,7.08420258762135,136.687289819984,19,4.71012621280295,19,31,0.189730079289758,0.194408288481039,"max_iter_reached",120,4.49516981229081e-05,0.0197222222222222,0,0,0,0,-Inf,"unfloored empirical",0.410000000000082
"one_representative",0.9,3,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0172019817496373,0.00355783598547098,0.00216992381282747,6.43929354282591e-15,0.001,5.21845314464589,114.687289819984,19,6.29361073847957,19,21,0.105684378957988,0.084829396367206,"max_iter_reached",120,0.000148295186560565,0.645333333333334,0,0,0,0,-Inf,"unfloored empirical",0.289999999999964
"ordered_interval",0.7,1,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0202224586944482,0.00251605887754166,0.00227098279309888,2.88657986402541e-15,0.001,5.1688731794144,163.76289240419,24,6.33869256205439,24,31,0.103657636498821,0.119623470689198,"max_iter_reached",120,0.00017161396991279,0.0397777777777778,0,0,0,0,-Inf,"unfloored empirical",0.170000000000073
"ordered_interval",0.7,1,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0170930923050322,0.0016856777371582,0.00153006962135242,3.10862446895044e-15,0.001,5.19826607016162,122.302410336825,20,6.39138298378499,20,21,0.103416206048013,0.0739605481322994,"max_iter_reached",120,0.000137281444268278,0.0606666666666667,0,0,0,0,-Inf,"unfloored empirical",0.130000000000109
"ordered_interval",0.7,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0191051415466099,0.00328576605031291,0.00263460537187692,4.77395900588817e-15,0.001,5.22347625860664,143.532651370508,22,6.36376784743097,22,31,0.10552436862997,0.124749337000472,"max_iter_reached",120,0.000154644709862983,0.0141111111111111,0,0,0,0,-Inf,"unfloored empirical",0.190000000000055
"ordered_interval",0.7,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0209688730217133,0.00475656767958734,0.0029360673058244,4.88498130835069e-15,0.001,5.19435045025928,107.072169303143,18,4.83110259783781,18,21,0.106634098766291,0.0766297759362107,"max_iter_reached",120,0.000136386306623132,0.0206111111111111,0,0,0,0,-Inf,"unfloored empirical",0.129999999999882
"ordered_interval",0.7,3,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0186964145224462,0.00206272218043534,0.001887362296362,4.55191440096314e-15,0.001,5.18258959399328,152.147771887349,23,6.23922374612209,23,31,0.103499788484887,0.122892193100897,"max_iter_reached",120,0.000161892929429516,0.0269444444444444,0,0,0,0,-Inf,"unfloored empirical",0.190000000000055
"ordered_interval",0.7,3,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0205662441814131,0.00491322387419849,0.00368810954150869,4.32986979603811e-15,0.001,5.04830119776081,100.457048786301,17,3.22948630337933,17,21,0.104266320904244,0.0771627032282698,"max_iter_reached",120,0.000104431829271209,0.0321111111111111,0,0,0,0,-Inf,"unfloored empirical",0.150000000000091
"ordered_interval",0.9,1,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.017973784207729,0.00179076663495425,0.00163882203393245,6.55031584528842e-15,0.001,5.18322717092669,145.532651370508,22,6.40674230784255,22,31,0.103226863771196,0.122069690197219,"max_iter_reached",120,0.000158725146062091,0.0095,0,0,0,0,-Inf,"unfloored empirical",0.210000000000036
"ordered_interval",0.9,1,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0171427818647285,0.00208844000953864,0.00183896756011506,6.55031584528842e-15,0.001,5.13150983179529,100.457048786301,17,5.37016014643518,17,21,0.102639895664442,0.0809342877136483,"max_iter_reached",120,0.000127905765893402,0.0232222222222222,0,0,0,0,-Inf,"unfloored empirical",0.150000000000091
"ordered_interval",0.9,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0201147967296421,0.00361495966845028,0.00284051567495397,7.99360577730113e-15,0.001,5.28837957525617,133.302410336825,20,5.77760990081836,20,31,0.10724868882637,0.113976731760882,"max_iter_reached",120,0.000148134153611243,0.0253333333333333,0,0,0,0,-Inf,"unfloored empirical",0.259999999999991
"ordered_interval",0.9,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0166073527070025,0.00629569679414862,0.00305782598921277,8.10462807976364e-15,0.001,5.09565503432033,94.8419282694602,16,3.29628035965042,16,21,0.106556989915886,0.0782513362656864,"max_iter_reached",120,9.66652070475693e-05,0.061,0,0,0,0,-Inf,"unfloored empirical",0.199999999999818
